,beta_acc,beta_inf_time,ee_prob,threshold,n_branches_edge,beta,calib_mode,overhead,temp_branch_1
0,0.7604966508740402,44.73104485359673,0,0.8,1,65,overall_acc_beta_calib,15,1.036187846033741
0,0.7603332788760007,44.76485958876033,0,0.8,1,70,overall_acc_beta_calib,15,1.0391764524266012
0,0.7603332788760007,44.7676774833573,0,0.8,1,75,overall_acc_beta_calib,15,1.0394882201032918
0,0.7603332788760007,44.76485958876033,0,0.8,1,80,overall_acc_beta_calib,15,1.0392370071512602
0,0.7604966508740402,44.77049537795426,0,0.8,1,85,overall_acc_beta_calib,15,1.0395686005264786
0,0.7608233948701193,44.821217480699666,0,0.8,1,90,overall_acc_beta_calib,15,1.042924046102577
0,0.7608233948701193,44.821217480699666,0,0.8,1,95,overall_acc_beta_calib,15,1.0433306850649033
0,0.7604966508740402,44.78176695634213,0,0.8,1,100,overall_acc_beta_calib,15,1.0401511310075562
0,0.5371671295539945,32.58028335147503,0,0.9,1,0,overall_acc_beta_calib,15,0.007800434509286261
0,0.5371671295539945,32.58591914066896,0,0.9,1,5,overall_acc_beta_calib,15,0.07851067239398028
0,0.537330501552034,32.5915549298629,0,0.9,1,10,overall_acc_beta_calib,15,0.08175232128919566
0,0.5379839895441921,32.61973387583257,0,0.9,1,15,overall_acc_beta_calib,15,0.09547173500894733
0,0.5371671295539945,32.58591914066896,0,0.9,1,20,overall_acc_beta_calib,15,0.07860218114901762
0,0.5371671295539945,32.58591914066896,0,0.9,1,25,overall_acc_beta_calib,15,0.07780592496081078
0,0.7604966508740402,44.77049537795426,0,0.9,1,30,overall_acc_beta_calib,15,0.9241996827281401
0,0.7613135108642378,44.90293642401171,0,0.9,1,35,overall_acc_beta_calib,15,0.9364783293431045
0,0.761966998856396,45.13963957015694,0,0.9,1,40,overall_acc_beta_calib,15,0.952134196101539
0,0.7624571148505146,45.29462377299013,0,0.9,1,45,overall_acc_beta_calib,15,0.9636069066070511
0,0.7629472308446332,45.40452166227185,0,0.9,1,50,overall_acc_beta_calib,15,0.9727974691844483
0,0.7636007188367914,45.58486691647772,0,0.9,1,55,overall_acc_beta_calib,15,0.9866865363539606
0,0.7636007188367914,45.58204902188076,0,0.9,1,60,overall_acc_beta_calib,15,0.9860848040764396
0,0.7637640908348309,45.669403754386735,0,0.9,1,65,overall_acc_beta_calib,15,0.9932386486436833
0,0.7637640908348309,45.669403754386735,0,0.9,1,70,overall_acc_beta_calib,15,0.9932386486436833
0,0.7637640908348309,45.669403754386735,0,0.9,1,75,overall_acc_beta_calib,15,0.9932386486436833
0,0.7637640908348309,45.669403754386735,0,0.9,1,80,overall_acc_beta_calib,15,0.9932386486436833
0,0.7637640908348309,45.669403754386735,0,0.9,1,85,overall_acc_beta_calib,15,0.9932386486436833
0,0.7637640908348309,45.669403754386735,0,0.9,1,90,overall_acc_beta_calib,15,0.9932386486436833
0,0.7637640908348309,45.669403754386735,0,0.9,1,95,overall_acc_beta_calib,15,0.9932386486436833
0,0.7637640908348309,45.669403754386735,0,0.9,1,100,overall_acc_beta_calib,15,0.9932386486436833
0,0.5371671295539945,32.58028335147503,0,0.7,1,0,overall_acc_beta_calib,20,0.009696540154788963
0,0.5371671295539945,32.58755286064936,0,0.7,1,5,overall_acc_beta_calib,20,0.09828274179189664
0,0.5371671295539945,32.58755286064936,0,0.7,1,10,overall_acc_beta_calib,20,0.09930349697703363
0,0.5371671295539945,32.58755286064936,0,0.7,1,15,overall_acc_beta_calib,20,0.10101204956916102
0,0.5616729292599248,33.77611761065221,0,0.7,1,20,overall_acc_beta_calib,20,0.2255302592805231
0,0.5371671295539945,32.58755286064936,0,0.7,1,25,overall_acc_beta_calib,20,0.09985546869970516
0,0.5806240810325111,34.86654398680161,0,0.7,1,30,overall_acc_beta_calib,20,0.2860748544752208
0,0.7549420029406959,46.97754627123432,0,0.7,1,35,overall_acc_beta_calib,20,1.0461231940002418
0,0.7551053749387355,47.05387611756478,0,0.7,1,40,overall_acc_beta_calib,20,1.0551610524574702
0,0.7551053749387355,47.07931939967494,0,0.7,1,45,overall_acc_beta_calib,20,1.0589813013740457
0,0.7549420029406959,47.07204989050061,0,0.7,1,50,overall_acc_beta_calib,20,1.057501180889456
0,0.7551053749387355,47.05387611756478,0,0.7,1,55,overall_acc_beta_calib,20,1.0557132090253802
0,0.7551053749387355,47.05387611756478,0,0.7,1,60,overall_acc_beta_calib,20,1.0557493273748733
0,0.7551053749387355,47.07931939967494,0,0.7,1,65,overall_acc_beta_calib,20,1.0591753794578587
0,0.7549420029406959,47.05751087215194,0,0.7,1,70,overall_acc_beta_calib,20,1.056069407950284
0,0.7551053749387355,47.0829541542621,0,0.7,1,75,overall_acc_beta_calib,20,1.0594346558588472
0,0.7551053749387355,47.07568464508777,0,0.7,1,80,overall_acc_beta_calib,20,1.0577986558506847
0,0.7551053749387355,47.14837973683106,0,0.7,1,85,overall_acc_beta_calib,20,1.06520028703497
0,0.7554321189348145,47.1847272827027,0,0.7,1,90,overall_acc_beta_calib,20,1.067422587966114
0,0.7551053749387355,47.15201449141823,0,0.7,1,95,overall_acc_beta_calib,20,1.0654734957015952
0,0.7549420029406959,47.06841513591344,0,0.7,1,100,overall_acc_beta_calib,20,1.0572179595542965
0,0.5371671295539945,32.58028335147503,0,0.8,1,0,overall_acc_beta_calib,20,0.055985008941326075
0,0.5371671295539945,32.58755286064936,0,0.8,1,5,overall_acc_beta_calib,20,0.08839254280647899
0,0.5371671295539945,32.58755286064936,0,0.8,1,10,overall_acc_beta_calib,20,0.08837408837736462
0,0.5371671295539945,32.58755286064936,0,0.8,1,15,overall_acc_beta_calib,20,0.08843164630447702
0,0.5378206175461526,32.62753516110817,0,0.8,1,20,overall_acc_beta_calib,20,0.10662006384839992
0,0.7593530468877634,47.95893000976878,0,0.8,1,25,overall_acc_beta_calib,20,1.008451277543829
0,0.759516418885803,47.955295255181625,0,0.8,1,30,overall_acc_beta_calib,20,1.0080215866637627
0,0.759516418885803,47.955295255181625,0,0.8,1,35,overall_acc_beta_calib,20,1.0081121519977279
0,0.5672275771932691,34.05962846845106,0,0.8,1,40,overall_acc_beta_calib,20,0.2122596307805366
0,0.5371671295539945,32.58755286064936,0,0.8,1,45,overall_acc_beta_calib,20,0.08835941423456586
0,0.6033327887600065,35.94606609918952,0,0.8,1,50,overall_acc_beta_calib,20,0.2998393096375149
0,0.759843162881882,48.13703298453986,0,0.8,1,55,overall_acc_beta_calib,20,1.025703296617164
0,0.7596797908838425,48.16247626665001,0,0.8,1,60,overall_acc_beta_calib,20,1.027820008018143
0,0.759843162881882,48.16974577582433,0,0.8,1,65,overall_acc_beta_calib,20,1.0281770755709019
0,0.7596797908838425,48.16247626665001,0,0.8,1,70,overall_acc_beta_calib,20,1.0278802272563412
0,0.7601699068779612,48.224267094631806,0,0.8,1,75,overall_acc_beta_calib,20,1.0335732666734119
0,0.7603332788760007,48.296962186375104,0,0.8,1,80,overall_acc_beta_calib,20,1.0390045314352714
0,0.7603332788760007,48.300596940962265,0,0.8,1,85,overall_acc_beta_calib,20,1.0394762709460377
0,0.7603332788760007,48.300596940962265,0,0.8,1,90,overall_acc_beta_calib,20,1.0393562544671313
0,0.7603332788760007,48.300596940962265,0,0.8,1,95,overall_acc_beta_calib,20,1.0394752997493262
0,0.7604966508740402,48.304231695549426,0,0.8,1,100,overall_acc_beta_calib,20,1.0397150217208189
0,0.5371671295539945,32.58028335147503,0,0.9,1,0,overall_acc_beta_calib,20,0.007800434509286039
0,0.5371671295539945,32.58755286064936,0,0.9,1,5,overall_acc_beta_calib,20,0.0786464339946465
0,0.5371671295539945,32.58755286064936,0,0.9,1,10,overall_acc_beta_calib,20,0.07852813291527473
0,0.5378206175461526,32.62753516110817,0,0.9,1,15,overall_acc_beta_calib,20,0.09483389271895744
0,0.5379839895441921,32.6348046702825,0,0.9,1,20,overall_acc_beta_calib,20,0.09618804054441966
0,0.5371671295539945,32.58755286064936,0,0.9,1,25,overall_acc_beta_calib,20,0.07804671071901373
0,0.5371671295539945,32.58755286064936,0,0.9,1,30,overall_acc_beta_calib,20,0.07852444412360678
0,0.5371671295539945,32.58755286064936,0,0.9,1,35,overall_acc_beta_calib,20,0.07859267815564303
0,0.7609867668681588,48.427813351513024,0,0.9,1,40,overall_acc_beta_calib,20,0.9328801047720648
0,0.7613135108642378,48.471430406559,0,0.9,1,45,overall_acc_beta_calib,20,0.9362049369450282
0,0.7614768828622774,48.605916326284095,0,0.9,1,50,overall_acc_beta_calib,20,0.9430453931473846
0,0.7624571148505146,48.91123571160593,0,0.9,1,55,overall_acc_beta_calib,20,0.9603093293340956
0,0.7627838588465937,49.060260649679684,0,0.9,1,60,overall_acc_beta_calib,20,0.968171826663634
0,0.7631106028426727,49.14386000518447,0,0.9,1,65,overall_acc_beta_calib,20,0.9745151887907672
0,0.7629472308446332,49.13295574142298,0,0.9,1,70,overall_acc_beta_calib,20,0.9742845118369159
0,0.7636007188367914,49.35467577124002,0,0.9,1,75,overall_acc_beta_calib,20,0.9866578866881084
0,0.7636007188367914,49.36194528041435,0,0.9,1,80,overall_acc_beta_calib,20,0.9871607329229821
0,0.7637640908348309,49.46371840885496,0,0.9,1,85,overall_acc_beta_calib,20,0.9932386486436833
0,0.7637640908348309,49.46371840885496,0,0.9,1,90,overall_acc_beta_calib,20,0.9932386486436833
0,0.7637640908348309,49.46371840885496,0,0.9,1,95,overall_acc_beta_calib,20,0.9932386486436833
0,0.7637640908348309,49.46371840885496,0,0.9,1,100,overall_acc_beta_calib,20,0.9932386486436833
0,0.5371671295539945,32.58028335147503,0,0.7,1,0,overall_acc_beta_calib,25,0.009696540154789865
0,0.5396177095245875,32.74499309083744,0,0.7,1,5,overall_acc_beta_calib,25,0.1377610526850576
0,0.5371671295539945,32.58918658062976,0,0.7,1,10,overall_acc_beta_calib,25,0.1009038470868499
0,0.5371671295539945,32.58918658062976,0,0.7,1,15,overall_acc_beta_calib,25,0.10107645321276006
0,0.5371671295539945,32.58918658062976,0,0.7,1,20,overall_acc_beta_calib,25,0.09636140595487916
0,0.561999673256004,34.058219391159334,0,0.7,1,25,overall_acc_beta_calib,25,0.22586193101398658
0,0.5371671295539945,32.58918658062976,0,0.7,1,30,overall_acc_beta_calib,25,0.10107519067584103
0,0.5819310570168273,35.48273605591529,0,0.7,1,35,overall_acc_beta_calib,25,0.2927526578232688
0,0.7549420029406959,50.21312869240733,0,0.7,1,40,overall_acc_beta_calib,25,1.0462088911082918
0,0.7551053749387355,50.25764483818096,0,0.7,1,45,overall_acc_beta_calib,25,1.0503441064239014
0,0.7549420029406959,50.328870671418755,0,0.7,1,50,overall_acc_beta_calib,25,1.0575666681525493
0,0.7551053749387355,50.29325775479986,0,0.7,1,55,overall_acc_beta_calib,25,1.0545541371100935
0,0.7549420029406959,50.3110642131093,0,0.7,1,60,overall_acc_beta_calib,25,1.0565901322285707
0,0.7549420029406959,50.32441905684139,0,0.7,1,65,overall_acc_beta_calib,25,1.0572635277190712
0,0.7551053749387355,50.30661259853194,0,0.7,1,70,overall_acc_beta_calib,25,1.0555647876078296
0,0.7549420029406959,50.328870671418755,0,0.7,1,75,overall_acc_beta_calib,25,1.057624017479143
0,0.7551053749387355,50.33777390057348,0,0.7,1,80,overall_acc_beta_calib,25,1.0592082257783095
0,0.7551053749387355,50.30661259853194,0,0.7,1,85,overall_acc_beta_calib,25,1.0552106884026526
0,0.7551053749387355,50.33332228599611,0,0.7,1,90,overall_acc_beta_calib,25,1.0586897322550899
0,0.7549420029406959,50.3110642131093,0,0.7,1,95,overall_acc_beta_calib,25,1.0558705511560715
0,0.7551053749387355,50.33777390057348,0,0.7,1,100,overall_acc_beta_calib,25,1.0588989286402577
0,0.5371671295539945,32.58028335147503,0,0.8,1,0,overall_acc_beta_calib,25,0.055985008941324854
0,0.5371671295539945,32.58918658062976,0,0.8,1,5,overall_acc_beta_calib,25,0.08828251403565808
0,0.5371671295539945,32.58918658062976,0,0.8,1,10,overall_acc_beta_calib,25,0.08388725172976012
0,0.5371671295539945,32.58918658062976,0,0.8,1,15,overall_acc_beta_calib,25,0.08795856803162005
0,0.5371671295539945,32.58918658062976,0,0.8,1,20,overall_acc_beta_calib,25,0.08824738947805079
0,0.5371671295539945,32.58918658062976,0,0.8,1,25,overall_acc_beta_calib,25,0.08496823412494321
0,0.759516418885803,51.41061301371781,0,0.8,1,30,overall_acc_beta_calib,25,1.0075949493035572
0,0.7593530468877634,51.41506462829516,0,0.8,1,35,overall_acc_beta_calib,25,1.0083548218702039
0,0.5371671295539945,32.58918658062976,0,0.8,1,40,overall_acc_beta_calib,25,0.0883848159389746
0,0.5371671295539945,32.58918658062976,0,0.8,1,45,overall_acc_beta_calib,25,0.08801398593384506
0,0.5371671295539945,32.58918658062976,0,0.8,1,50,overall_acc_beta_calib,25,0.08439720427674
0,0.5802973370364319,35.34473600401706,0,0.8,1,55,overall_acc_beta_calib,25,0.24935718643813654
0,0.5802973370364319,35.33138116028497,0,0.8,1,60,overall_acc_beta_calib,25,0.2489832037515027
0,0.759516418885803,51.406161399140444,0,0.8,1,65,overall_acc_beta_calib,25,1.006761351356317
0,0.7596797908838425,51.66435504462746,0,0.8,1,70,overall_acc_beta_calib,25,1.0274575924650804
0,0.759843162881882,51.67325827378218,0,0.8,1,75,overall_acc_beta_calib,25,1.02815211256495
0,0.759843162881882,51.67325827378218,0,0.8,1,80,overall_acc_beta_calib,25,1.0282264854154277
0,0.7596797908838425,51.6599034300501,0,0.8,1,85,overall_acc_beta_calib,25,1.0272403008483726
0,0.759843162881882,51.67325827378218,0,0.8,1,90,overall_acc_beta_calib,25,1.028120263694949
0,0.7601699068779612,51.74003249244262,0,0.8,1,95,overall_acc_beta_calib,25,1.0335964130720718
0,0.7603332788760007,51.82906478398987,0,0.8,1,100,overall_acc_beta_calib,25,1.0389808882681246
0,0.5371671295539945,32.58028335147503,0,0.9,1,0,overall_acc_beta_calib,25,0.007800434509286261
0,0.5371671295539945,32.58918658062976,0,0.9,1,5,overall_acc_beta_calib,25,0.07748592436320997
0,0.5371671295539945,32.58918658062976,0,0.9,1,10,overall_acc_beta_calib,25,0.07856218350932034
0,0.5371671295539945,32.58918658062976,0,0.9,1,15,overall_acc_beta_calib,25,0.07863877826791227
0,0.5374938735500735,32.62034788267129,0,0.9,1,20,overall_acc_beta_calib,25,0.0908048297750735
0,0.5379839895441921,32.647057570135466,0,0.9,1,25,overall_acc_beta_calib,25,0.0962966389227404
0,0.5371671295539945,32.58918658062976,0,0.9,1,30,overall_acc_beta_calib,25,0.07860981066377438
0,0.5371671295539945,32.58918658062976,0,0.9,1,35,overall_acc_beta_calib,25,0.07856192293267093
0,0.5371671295539945,32.58918658062976,0,0.9,1,40,overall_acc_beta_calib,25,0.07862954118663645
0,0.5371671295539945,32.58918658062976,0,0.9,1,45,overall_acc_beta_calib,25,0.07862224930998751
0,0.7609867668681588,52.01158098166172,0,0.9,1,50,overall_acc_beta_calib,25,0.9349422657936876
0,0.7613135108642378,52.047193898280625,0,0.9,1,55,overall_acc_beta_calib,25,0.9366067282965221
0,0.7614768828622774,52.18964556475622,0,0.9,1,60,overall_acc_beta_calib,25,0.942585006556441
0,0.761966998856396,52.42112952277906,0,0.9,1,65,overall_acc_beta_calib,25,0.9520299985617852
0,0.7626204868485542,52.62590379333773,0,0.9,1,70,overall_acc_beta_calib,25,0.9619815651436043
0,0.7629472308446332,52.83512967847376,0,0.9,1,75,overall_acc_beta_calib,25,0.9721582087039624
0,0.7629472308446332,52.852936136783214,0,0.9,1,80,overall_acc_beta_calib,25,0.9742902592680759
0,0.7636007188367914,53.12003301142496,0,0.9,1,85,overall_acc_beta_calib,25,0.9861906897133537
0,0.7636007188367914,53.15119431346649,0,0.9,1,90,overall_acc_beta_calib,25,0.9878719384003282
0,0.7636007188367914,53.12003301142496,0,0.9,1,95,overall_acc_beta_calib,25,0.98649171716607
0,0.7636007188367914,53.13338785515704,0,0.9,1,100,overall_acc_beta_calib,25,0.9870604500748109
0,0.5371671295539945,32.58028335147503,0,0.7,1,0,overall_acc_beta_calib,30,0.00969654015478899
0,0.5378206175461526,32.64877352085331,0,0.7,1,5,overall_acc_beta_calib,30,0.1219691030877347
0,0.5371671295539945,32.590820300610154,0,0.7,1,10,overall_acc_beta_calib,30,0.10055697439412337
0,0.5379839895441921,32.659310469988434,0,0.7,1,15,overall_acc_beta_calib,30,0.1249153236068328
0,0.5371671295539945,32.590820300610154,0,0.7,1,20,overall_acc_beta_calib,30,0.09642701064732764
0,0.5378206175461526,32.64877352085331,0,0.7,1,25,overall_acc_beta_calib,30,0.12214829325332957
0,0.5371671295539945,32.590820300610154,0,0.7,1,30,overall_acc_beta_calib,30,0.10050305039487484
0,0.7536350269563796,53.11679721582406,0,0.7,1,35,overall_acc_beta_calib,30,1.022750538446278
0,0.5816043130207482,35.983717922118814,0,0.7,1,40,overall_acc_beta_calib,30,0.2911862065827656
0,0.5816043130207482,35.983717922118814,0,0.7,1,45,overall_acc_beta_calib,30,0.29120510733531146
0,0.7549420029406959,53.47505348641814,0,0.7,1,50,overall_acc_beta_calib,30,1.049546289956878
0,0.7549420029406959,53.43817416444522,0,0.7,1,55,overall_acc_beta_calib,30,1.0457224653991826
0,0.7551053749387355,53.548812130363984,0,0.7,1,60,overall_acc_beta_calib,30,1.0547680964407709
0,0.7551053749387355,53.54354365579643,0,0.7,1,65,overall_acc_beta_calib,30,1.0546261088229973
0,0.7549420029406959,53.57515450320179,0,0.7,1,70,overall_acc_beta_calib,30,1.056931936267704
0,0.7551053749387355,53.54354365579643,0,0.7,1,75,overall_acc_beta_calib,30,1.054182122351275
0,0.7551053749387355,53.59095992690446,0,0.7,1,80,overall_acc_beta_calib,30,1.0588843603067837
0,0.7551053749387355,53.55934907949911,0,0.7,1,85,overall_acc_beta_calib,30,1.0557637402934286
0,0.7549420029406959,53.58569145233691,0,0.7,1,90,overall_acc_beta_calib,30,1.057648804809099
0,0.7551053749387355,53.596228401472025,0,0.7,1,95,overall_acc_beta_calib,30,1.0592065938530233
0,0.7551053749387355,53.60149687603959,0,0.7,1,100,overall_acc_beta_calib,30,1.0595625816309366
0,0.5371671295539945,32.58028335147503,0,0.8,1,0,overall_acc_beta_calib,30,0.05598500894132541
0,0.5371671295539945,32.590820300610154,0,0.8,1,5,overall_acc_beta_calib,30,0.0884488296603171
0,0.5374938735500735,32.62769962258307,0,0.8,1,10,overall_acc_beta_calib,30,0.10164165406809612
0,0.5371671295539945,32.590820300610154,0,0.8,1,15,overall_acc_beta_calib,30,0.08598547539614365
0,0.5371671295539945,32.590820300610154,0,0.8,1,20,overall_acc_beta_calib,30,0.08846375575243831
0,0.5371671295539945,32.590820300610154,0,0.8,1,25,overall_acc_beta_calib,30,0.0850816173340654
0,0.5371671295539945,32.590820300610154,0,0.8,1,30,overall_acc_beta_calib,30,0.08840721876593653
0,0.759516418885803,54.865930772253996,0,0.8,1,35,overall_acc_beta_calib,30,1.0079768110089087
0,0.7593530468877634,54.87119924682155,0,0.8,1,40,overall_acc_beta_calib,30,1.0087071992045988
0,0.7593530468877634,54.8922731450918,0,0.8,1,45,overall_acc_beta_calib,30,1.0093789149004468
0,0.759516418885803,54.865930772253996,0,0.8,1,50,overall_acc_beta_calib,30,1.0080200979071887
0,0.5371671295539945,32.590820300610154,0,0.8,1,55,overall_acc_beta_calib,30,0.08801398593384506
0,0.5802973370364319,35.83620063422713,0,0.8,1,60,overall_acc_beta_calib,30,0.24907093342714626
0,0.5371671295539945,32.590820300610154,0,0.8,1,65,overall_acc_beta_calib,30,0.08847921229425135
0,0.6025159287698089,37.416743004495146,0,0.8,1,70,overall_acc_beta_calib,30,0.29919829194770586
0,0.6054566247345206,37.638018936332664,0,0.8,1,75,overall_acc_beta_calib,30,0.30421114249721226
0,0.759843162881882,55.129354500632,0,0.8,1,80,overall_acc_beta_calib,30,1.02535483103501
0,0.759843162881882,55.13989144976711,0,0.8,1,85,overall_acc_beta_calib,30,1.0266195358773962
0,0.759843162881882,55.17677077174003,0,0.8,1,90,overall_acc_beta_calib,30,1.0282318649443887
0,0.759843162881882,55.17677077174003,0,0.8,1,95,overall_acc_beta_calib,30,1.0282092769454527
0,0.7596797908838425,55.166233822604916,0,0.8,1,100,overall_acc_beta_calib,30,1.0273724030091969
0,0.5371671295539945,32.58028335147503,0,0.9,1,0,overall_acc_beta_calib,30,0.007800434509286094
0,0.5371671295539945,32.590820300610154,0,0.9,1,5,overall_acc_beta_calib,30,0.07772094317819925
0,0.5371671295539945,32.590820300610154,0,0.9,1,10,overall_acc_beta_calib,30,0.07795282366429122
0,0.5371671295539945,32.590820300610154,0,0.9,1,15,overall_acc_beta_calib,30,0.07847088146120912
0,0.5378206175461526,32.64877352085331,0,0.9,1,20,overall_acc_beta_calib,30,0.09494485891670032
0,0.5374938735500735,32.63296809715063,0,0.9,1,25,overall_acc_beta_calib,30,0.09223581434895563
0,0.5379839895441921,32.659310469988434,0,0.9,1,30,overall_acc_beta_calib,30,0.09653187563309042
0,0.5371671295539945,32.590820300610154,0,0.9,1,35,overall_acc_beta_calib,30,0.07699008469690977
0,0.5371671295539945,32.590820300610154,0,0.9,1,40,overall_acc_beta_calib,30,0.07862371062622951
0,0.5371671295539945,32.590820300610154,0,0.9,1,45,overall_acc_beta_calib,30,0.07849440769193002
0,0.5371671295539945,32.590820300610154,0,0.9,1,50,overall_acc_beta_calib,30,0.0785987192748714
0,0.7604966508740402,55.282140263091236,0,0.9,1,55,overall_acc_beta_calib,30,0.9205521916444062
0,0.7613135108642378,55.61932263541508,0,0.9,1,60,overall_acc_beta_calib,30,0.9366876519104348
0,0.7613135108642378,55.61932263541508,0,0.9,1,65,overall_acc_beta_calib,30,0.9366174485329575
0,0.7614768828622774,55.787913821577,0,0.9,1,70,overall_acc_beta_calib,30,0.9424048921296359
0,0.761966998856396,56.061874499090116,0,0.9,1,75,overall_acc_beta_calib,30,0.9522553922622147
0,0.7624571148505146,56.25153958352229,0,0.9,1,80,overall_acc_beta_calib,30,0.9603057079210728
0,0.7624571148505146,56.35164060030593,0,0.9,1,85,overall_acc_beta_calib,30,0.9639615151375753
0,0.7627838588465937,56.45701009165712,0,0.9,1,90,overall_acc_beta_calib,30,0.9675676194935073
0,0.7632739748407124,56.59399043041369,0,0.9,1,95,overall_acc_beta_calib,30,0.9747085357153418
0,0.7636007188367914,56.889025006197045,0,0.9,1,100,overall_acc_beta_calib,30,0.9863371941988651
0,0.7591896748897239,37.57039518570791,0,0.8,1,0,no_calib,5,1.0
0,0.7591896748897239,37.57039518570791,0,0.8,1,0,no_calib,5,1.0
0,0.7591896748897239,37.57039518570791,0,0.8,1,0,no_calib,5,1.0
0,0.7653978108152263,38.41944838578978,0,0.8,1,0,global_TS,5,1.179202675819397
0,0.7591896748897239,41.012643184400936,0,0.8,1,0,no_calib,10,1.0
0,0.7653978108152263,42.44738499745454,0,0.8,1,0,global_TS,10,1.179202675819397
0,0.7591896748897239,44.45489118309396,0,0.8,1,0,no_calib,15,1.0
0,0.7653978108152263,46.4753216091193,0,0.8,1,0,global_TS,15,1.179202675819397
